id,pid,deep,name,pinyin_prefix,pinyin,ext_id,ext_name
110102011,110102,3,"金融街","jirj","jin rong jie","110102011000","金融街街道办事处"
110102012,110102,3,"什刹海","shch","shen cha hai","110102012000","什刹海街道办事处"
110102013,110102,3,"大栅栏","dazl","da zha lan","110102013000","大栅栏街道办事处"
110102014,110102,3,"天桥","tiq","tian qiao","110102014000","天桥街道办事处"
110102015,110102,3,"椿树","chs","chun shu","110102015000","椿树街道办事处"
110102016,110102,3,"陶然亭","tart","tao ran ting","110102016000","陶然亭街道办事处"
110102017,110102,3,"广安门内","guam","guang an men nei","110102017000","广安门内街道办事处"
110102018,110102,3,"牛街","nij","niu jie","110102018000","牛街街道办事处"
110102019,110102,3,"白纸坊","bazf","bai zhi fang","110102019000","白纸坊街道办事处"
110102020,110102,3,"广安门外","guam","guang an men wai","110102020000","广安门外街道办事处"
110105,1101,2,"朝阳","chy","chao yang","110105000000","朝阳区"
110105001,110105,3,"建外","jiw","jian wai","110105001000","建外街道办事处"
110105002,110105,3,"朝外","chw","chao wai","110105002000","朝外街道办事处"
110105003,110105,3,"呼家楼","hujl","hu jia lou","110105003000","呼家楼街道办事处"
110105004,110105,3,"三里屯","salt","san li tun","110105004000","三里屯街道办事处"
110105005,110105,3,"左家庄","zujz","zuo jia zhuang","110105005000","左家庄街道办事处"
110105006,110105,3,"香河园","xihy","xiang he yuan","110105006000","香河园街道办事处"
110105007,110105,3,"和平街","hepj","he ping jie","110105007000","和平街街道办事处"
110105008,110105,3,"安贞","anz","an zhen","110105008000","安贞街道办事处"
110105009,110105,3,"亚运村","yayc","ya yun cun","110105009000","亚运村街道办事处"
110105010,110105,3,"小关","xig","xiao guan","110105010000","小关街道办事处"
110105011,110105,3,"酒仙桥","jixq","jiu xian qiao","110105011000","酒仙桥街道办事处"
110105012,110105,3,"麦子店","mazd","mai zi dian","110105012000","麦子店街道办事处"
110105013,110105,3,"团结湖","tujh","tuan jie hu","110105013000","团结湖街道办事处"
110105014,110105,3,"六里屯","lilt","liu li tun","110105014000","六里屯街道办事处"
110105015,110105,3,"八里庄","balz","ba li zhuang","110105015000","八里庄街道办事处"
110105016,110105,3,"双井","shj","shuang jing","110105016000","双井街道办事处"
110105017,110105,3,"劲松","jis","jing song","110105017000","劲松街道办事处"
110105018,110105,3,"潘家园","pajy","pan jia yuan","110105018000","潘家园街道办事处"
110105019,110105,3,"垡头","fat","fa tou","110105019000","垡头街道办事处"
110105021,110105,3,"南磨房地区","namf","nan mo fang di qu","110105021000","南磨房地区办事处"
110105022,110105,3,"高碑店地区","gabd","gao bei dian di qu","110105022000","高碑店地区办事处"
110105023,110105,3,"将台地区","jitd","jiang tai di qu","110105023000","将台地区办事处"
110105024,110105,3,"太阳宫地区","tayg","tai yang gong di qu","110105024000","太阳宫地区办事处"
110105025,110105,3,"大屯","dat","da tun","110105025000","大屯街道办事处"
110105026,110105,3,"望京","waj","wang jing","110105026000","望京街道办事处"
110105027,110105,3,"小红门地区","xihm","xiao hong men di qu","110105027000","小红门地区办事处"
110105028,110105,3,"十八里店地区","shbl","shi ba li dian di qu","110105028000","十八里店地区办事处"
110105029,110105,3,"平房地区","pifd","ping fang di qu","110105029000","平房地区办事处"
110105030,110105,3,"东风地区","dofd","dong feng di qu","110105030000","东风地区办事处"
110105031,110105,3,"奥运村","aoyc","ao yun cun","110105031000","奥运村街道办事处"
110105032,110105,3,"来广营地区","lagy","lai guang ying di qu","110105032000","来广营地区办事处"
110105033,110105,3,"常营地区","chyd","chang ying di qu","110105033000","常营地区办事处"
110105034,110105,3,"三间房地区","sajf","san jian fang di qu","110105034000","三间房地区办事处"
110105035,110105,3,"管庄地区","guzd","guan zhuang di qu","110105035000","管庄地区办事处"
110105036,110105,3,"金盏地区","jizd","jin zhan di qu","110105036000","金盏地区办事处"
110105037,110105,3,"孙河地区","suhd","sun he di qu","110105037000","孙河地区办事处"
110105038,110105,3,"崔各庄地区","cugz","cui ge zhuang di qu","110105038000","崔各庄地区办事处"
110105039,110105,3,"东坝地区","dobd","dong ba di qu","110105039000","东坝地区办事处"
110105040,110105,3,"黑庄户地区","hezh","hei zhuang hu di qu","110105040000","黑庄户地区办事处"
110105041,110105,3,"豆各庄地区","dogz","dou ge zhuang di qu","110105041000","豆各庄地区办事处"
110105042,110105,3,"王四营地区","wasy","wang si ying di qu","110105042000","王四营地区办事处"
110105043,110105,3,"东湖","doh","dong hu","110105043000","东湖街道办事处"
110105400,110105,3,"首都机场","shdj","shou du ji chang","110105400000","首都机场街道办事处"
110106,1101,2,"丰台","fet","feng tai","110106000000","丰台区"
110106001,110106,3,"右安门","yoam","you an men","110106001000","右安门街道办事处"
110106002,110106,3,"太平桥","tapq","tai ping qiao","110106002000","太平桥街道办事处"
110106003,110106,3,"西罗园","xily","xi luo yuan","110106003000","西罗园街道办事处"
110106004,110106,3,"大红门","dahm","da hong men","110106004000","大红门街道办事处"
110106005,110106,3,"南苑","nay","nan yuan","110106005000","南苑街道办事处"
110106006,110106,3,"东高地","dogd","dong gao di","110106006000","东高地街道办事处"
110106007,110106,3,"东铁匠营","dotj","dong tie jiang ying","110106007000","东铁匠营街道办事处"
110106008,110106,3,"卢沟桥","lugq","lu gou qiao","110106008000","卢沟桥街道办事处"
110106009,110106,3,"丰台","fet","feng tai","110106009000","丰台街道办事处"
110106010,110106,3,"新村","xic","xin cun","110106010000","新村街道办事处"
110106011,110106,3,"长辛店街道办事处","chxd","chang xin dian jie dao ban shi chu","110106011000","长辛店街道办事处"
110106012,110106,3,"云岗","yug","yun gang","110106012000","云岗街道办事处"
110106013,110106,3,"方庄地区","fazd","fang zhuang di qu","110106013000","方庄地区办事处"
110106014,110106,3,"宛平城地区","wapc","wan ping cheng di qu","110106014000","宛平城地区办事处"
110106015,110106,3,"马家堡","majb","ma jia bao","110106015000","马家堡街道办事处"
110106016,110106,3,"和义","hey","he yi","110106016000","和义街道办事处"
110106017,110106,3,"卢沟桥地区","lugq","lu gou qiao di qu","110106017000","卢沟桥地区办事处"
110106018,110106,3,"花乡地区","huxd","hua xiang di qu","110106018000","花乡地区办事处"
110106019,110106,3,"南苑地区","nayd","nan yuan di qu","110106019000","南苑地区办事处"
110106100,110106,3,"长辛店镇","chxd","chang xin dian zhen","110106100000","长辛店镇"
110106101,110106,3,"王佐","waz","wang zuo","110106101000","王佐镇"
110107,1101,2,"石景山","shjs","shi jing shan","110107000000","石景山区"
110107001,110107,3,"八宝山","babs","ba bao shan","110107001000","八宝山街道办事处"
110107002,110107,3,"老山","las","lao shan","110107002000","老山街道办事处"
110107003,110107,3,"八角","baj","ba jiao","110107003000","八角街道办事处"
110107004,110107,3,"古城","guc","gu cheng","110107004000","古城街道办事处"
110107005,110107,3,"苹果园","pigy","ping guo yuan","110107005000","苹果园街道办事处"
110107006,110107,3,"金顶街","jidj","jin ding jie","110107006000","金顶街街道办事处"
110107009,110107,3,"广宁","gun","guang ning","110107009000","广宁街道办事处"
110107010,110107,3,"五里坨","wult","wu li tuo","110107010000","五里坨街道办事处"
110107011,110107,3,"鲁谷","lug","lu gu","110107011000","鲁谷街道办事处"
110108,1101,2,"海淀","had","hai dian","110108000000","海淀区"
110108001,110108,3,"万寿路","wasl","wan shou lu","110108001000","万寿路街道办事处"
110108002,110108,3,"永定路","yodl","yong ding lu","110108002000","永定路街道办事处"
110108003,110108,3,"羊坊店","yafd","yang fang dian","110108003000","羊坊店街道办事处"
110108004,110108,3,"甘家口","gajk","gan jia kou","110108004000","甘家口街道办事处"
110108005,110108,3,"八里庄","balz","ba li zhuang","110108005000","八里庄街道办事处"
110108006,110108,3,"紫竹院","zizy","zi zhu yuan","110108006000","紫竹院街道办事处"
110108007,110108,3,"北下关","bexg","bei xia guan","110108007000","北下关街道办事处"
110108008,110108,3,"北太平庄","betp","bei tai ping zhuang","110108008000","北太平庄街道办事处"
110108010,110108,3,"学院路","xuyl","xue yuan lu","110108010000","学院路街道办事处"
110108011,110108,3,"中关村","zhgc","zhong guan cun","110108011000","中关村街道办事处"
110108012,110108,3,"海淀","had","hai dian","110108012000","海淀街道办事处"
110108013,110108,3,"青龙桥","qilq","qing long qiao","110108013000","青龙桥街道办事处"
110108014,110108,3,"清华园","qihy","qing hua yuan","110108014000","清华园街道办事处"
110108015,110108,3,"燕园","yay","yan yuan","110108015000","燕园街道办事处"
110108016,110108,3,"香山","xis","xiang shan","110108016000","香山街道办事处"
110108017,110108,3,"清河","qih","qing he","110108017000","清河街道办事处"
110108018,110108,3,"花园路","huyl","hua yuan lu","110108018000","花园路街道办事处"
110108019,110108,3,"西三旗","xisq","xi san qi","110108019000","西三旗街道办事处"
110108020,110108,3,"马连洼","malw","ma lian wa","110108020000","马连洼街道办事处"
110108021,110108,3,"田村路","ticl","tian cun lu","110108021000","田村路街道办事处"
110108022,110108,3,"上地","shd","shang di","110108022000","上地街道办事处"
110108023,110108,3,"万柳地区","wald","wan liu di qu","110108023000","万柳地区办事处"
110108024,110108,3,"东升地区","dosd","dong sheng di qu","110108024000","东升地区办事处"
110108025,110108,3,"曙光","shg","shu guang","110108025000","曙光街道办事处"
110108026,110108,3,"温泉地区","weqd","wen quan di qu","110108026000","温泉地区办事处"
110108027,110108,3,"四季青地区","sijq","si ji qing di qu","110108027000","四季青地区办事处"
110108028,110108,3,"西北旺地区","xibw","xi bei wang di qu","110108028000","西北旺地区办事处"
110108029,110108,3,"苏家坨地区","sujt","su jia tuo di qu","110108029000","苏家坨地区办事处"
110108030,110108,3,"上庄地区","shzd","shang zhuang di qu","110108030000","上庄地区办事处"
110109,1101,2,"门头沟","metg","men tou gou","110109000000","门头沟区"
110109001,110109,3,"大峪","day","da yu","110109001000","大峪街道办事处"
110109002,110109,3,"城子","chz","cheng zi","110109002000","城子街道办事处"
110109003,110109,3,"东辛房","doxf","dong xin fang","110109003000","东辛房街道办事处"
110109004,110109,3,"大台","dat","da tai","110109004000","大台街道办事处"
110109005,110109,3,"王平地区","wapd","wang ping di qu","110109005000","王平地区办事处"
110109006,110109,3,"永定地区","yodd","yong ding di qu","110109006000","永定地区办事处"
110109007,110109,3,"龙泉地区","loqd","long quan di qu","110109007000","龙泉地区办事处"
110109101,110109,3,"潭柘寺","tazs","tan zhe si","110109101000","潭柘寺镇"
110109104,110109,3,"军庄","juz","jun zhuang","110109104000","军庄镇"
110109105,110109,3,"雁翅","yac","yan chi","110109105000","雁翅镇"
110109106,110109,3,"斋堂","zht","zhai tang","110109106000","斋堂镇"
110109107,110109,3,"清水","qis","qing shui","110109107000","清水镇"
110109108,110109,3,"妙峰山","mifs","miao feng shan","110109108000","妙峰山镇"
110111,1101,2,"房山","fas","fang shan","110111000000","房山区"
110111001,110111,3,"城关","chg","cheng guan","110111001000","城关街道办事处"
110111002,110111,3,"新镇","xiz","xin zhen","110111002000","新镇街道办事处"
110111004,110111,3,"向阳","xiy","xiang yang","110111004000","向阳街道办事处"
110111005,110111,3,"东风","dof","dong feng","110111005000","东风街道办事处"
110111006,110111,3,"迎风","yif","ying feng","110111006000","迎风街道办事处"
110111007,110111,3,"星城","xic","xing cheng","110111007000","星城街道办事处"
110111008,110111,3,"良乡地区","lixd","liang xiang di qu","110111008000","良乡地区办事处"
110111009,110111,3,"周口店地区","zhkd","zhou kou dian di qu","110111009000","周口店地区办事处"
110111010,110111,3,"琉璃河地区","lilh","liu li he di qu","110111010000","琉璃河地区办事处"
110111011,110111,3,"拱辰","goc","gong chen","110111011000","拱辰街道办事处"
110111012,110111,3,"西潞","xil","xi lu","110111012000","西潞街道办事处"
110111101,110111,3,"阎村","yac","yan cun","110111101000","阎村镇"
110111103,110111,3,"窦店","dod","dou dian","110111103000","窦店镇"
110111104,110111,3,"石楼","shl","shi lou","110111104000","石楼镇"
110111105,110111,3,"长阳","chy","chang yang","110111105000","长阳镇"
110111107,110111,3,"河北","heb","he bei","110111107000","河北镇"
110111108,110111,3,"长沟","chg","chang gou","110111108000","长沟镇"
110111109,110111,3,"大石窝","dasw","da shi wo","110111109000","大石窝镇"
110111110,110111,3,"张坊","zhf","zhang fang","110111110000","张坊镇"
110111111,110111,3,"十渡","shd","shi du","110111111000","十渡镇"
110111112,110111,3,"青龙湖","qilh","qing long hu","110111112000","青龙湖镇"
110111115,110111,3,"韩村河","hach","han cun he","110111115000","韩村河镇"
110111208,110111,3,"霞云岭","xiyl","xia yun ling","110111208000","霞云岭乡"
110111209,110111,3,"南窖","naj","nan jiao","110111209000","南窖乡"
110111210,110111,3,"佛子庄","fozz","fo zi zhuang","110111210000","佛子庄乡"
110111211,110111,3,"大安山","daas","da an shan","110111211000","大安山乡"
110111212,110111,3,"史家营","shjy","shi jia ying","110111212000","史家营乡"
110111213,110111,3,"蒲洼","puw","pu wa","110111213000","蒲洼乡"
110112,1101,2,"通州","toz","tong zhou","110112000000","通州区"
110112001,110112,3,"中仓","zhc","zhong cang","110112001000","中仓街道办事处"
110112002,110112,3,"新华","xih","xin hua","110112002000","新华街道办事处"
110112003,110112,3,"北苑","bey","bei yuan","110112003000","北苑街道办事处"
110112004,110112,3,"玉桥","yuq","yu qiao","110112004000","玉桥街道办事处"
110112005,110112,3,"永顺地区","yosd","yong shun di qu","110112005000","永顺地区办事处"
110112006,110112,3,"梨园地区","liyd","li yuan di qu","110112006000","梨园地区办事处"
110112104,110112,3,"宋庄","soz","song zhuang","110112104000","宋庄镇"
110112105,110112,3,"张家湾","zhjw","zhang jia wan","110112105000","张家湾镇"
110112106,110112,3,"漷县","hux","huo xian","110112106000","漷县镇"
110112109,110112,3,"马驹桥","majq","ma ju qiao","110112109000","马驹桥镇"
110112110,110112,3,"西集","xij","xi ji","110112110000","西集镇"
110112114,110112,3,"台湖","tah","tai hu","110112114000","台湖镇"
110112117,110112,3,"永乐店","yold","yong le dian","110112117000","永乐店镇"
110112119,110112,3,"潞城","luc","lu cheng","110112119000","潞城镇"
110112209,110112,3,"于家务","yujw","yu jia wu","110112209000","于家务回族乡"
110113,1101,2,"顺义","shy","shun yi","110113000000","顺义区"
110113001,110113,3,"胜利","shl","sheng li","110113001000","胜利街道办事处"
110113002,110113,3,"光明","gum","guang ming","110113002000","光明街道办事处"
110113003,110113,3,"仁和地区","rehd","ren he di qu","110113003000","仁和地区办事处"
110113004,110113,3,"后沙峪地区","hosy","hou sha yu di qu","110113004000","后沙峪地区办事处"
110113005,110113,3,"天竺地区","tizd","tian zhu di qu","110113005000","天竺地区办事处"
110113006,110113,3,"杨镇地区","yazd","yang zhen di qu","110113006000","杨镇地区办事处"
110113007,110113,3,"牛栏山地区","nils","niu lan shan di qu","110113007000","牛栏山地区办事处"
110113008,110113,3,"南法信地区","nafx","nan fa xin di qu","110113008000","南法信地区办事处"
110113009,110113,3,"马坡地区","mapd","ma po di qu","110113009000","马坡地区办事处"
110113010,110113,3,"石园","shy","shi yuan","110113010000","石园街道办事处"
110113011,110113,3,"空港","kog","kong gang","110113011000","空港街道办事处"
110113012,110113,3,"双丰","shf","shuang feng","110113012000","双丰街道办事处"
110113013,110113,3,"旺泉","waq","wang quan","110113013000","旺泉街道办事处"
110113101,110113,3,"高丽营","galy","gao li ying","110113101000","高丽营镇"
110113104,110113,3,"李桥","liq","li qiao","110113104000","李桥镇"
110113105,110113,3,"李遂","lis","li sui","110113105000","李遂镇"
110113106,110113,3,"南彩","nac","nan cai","110113106000","南彩镇"
110113108,110113,3,"北务","bew","bei wu","110113108000","北务镇"
110113109,110113,3,"大孙各庄","dasg","da sun ge zhuang","110113109000","大孙各庄镇"
110113110,110113,3,"张镇","zhz","zhang zhen","110113110000","张镇"
110113111,110113,3,"龙湾屯","lowt","long wan tun","110113111000","龙湾屯镇"
110113112,110113,3,"木林","mul","mu lin","110113112000","木林镇"
110113113,110113,3,"北小营","bexy","bei xiao ying","110113113000","北小营镇"
110113115,110113,3,"北石槽","besc","bei shi cao","110113115000","北石槽镇"
110113116,110113,3,"赵全营","zhqy","zhao quan ying","110113116000","赵全营镇"
110114,1101,2,"昌平","chp","chang ping","110114000000","昌平区"
110114001,110114,3,"城北","chb","cheng bei","110114001000","城北街道办事处"
110114002,110114,3,"南口地区","nakd","nan kou di qu","110114002000","南口地区办事处"
110114003,110114,3,"马池口地区","mack","ma chi kou di qu","110114003000","马池口地区办事处"
110114004,110114,3,"沙河地区","shhd","sha he di qu","110114004000","沙河地区办事处"
110114005,110114,3,"城南","chn","cheng nan","110114005000","城南街道办事处"
110114007,110114,3,"东小口地区","doxk","dong xiao kou di qu","110114007000","东小口地区办事处"
110114008,110114,3,"天通苑北","tity","tian tong yuan bei","110114008000","天通苑北街道办事处"
110114009,110114,3,"天通苑南","tity","tian tong yuan nan","110114009000","天通苑南街道办事处"
110114010,110114,3,"霍营","huy","huo ying","110114010000","霍营街道办事处"
110114011,110114,3,"回龙观","hulg","hui long guan","110114011000","回龙观街道办事处"
110114012,110114,3,"龙泽园","lozy","long ze yuan","110114012000","龙泽园街道办事处"
110114013,110114,3,"史各庄","shgz","shi ge zhuang","110114013000","史各庄街道办事处"
110114104,110114,3,"阳坊","yaf","yang fang","110114104000","阳坊镇"
110114110,110114,3,"小汤山","xits","xiao tang shan","110114110000","小汤山镇"
110114111,110114,3,"南邵","nas","nan shao","110114111000","南邵镇"
110114112,110114,3,"崔村","cuc","cui cun","110114112000","崔村镇"
110114113,110114,3,"百善","bas","bai shan","110114113000","百善镇"
110114115,110114,3,"北七家","beqj","bei qi jia","110114115000","北七家镇"
110114116,110114,3,"兴寿","xis","xing shou","110114116000","兴寿镇"
110114118,110114,3,"流村","lic","liu cun","110114118000","流村镇"
110114119,110114,3,"十三陵","shsl","shi san ling","110114119000","十三陵镇"
110114120,110114,3,"延寿","yas","yan shou","110114120000","延寿镇"
110115,1101,2,"大兴","dax","da xing","110115000000","大兴区"
110115001,110115,3,"兴丰","xif","xing feng","110115001000","兴丰街道办事处"
110115002,110115,3,"林校路","lixl","lin xiao lu","110115002000","林校路街道办事处"
110115003,110115,3,"清源","qiy","qing yuan","110115003000","清源街道办事处"
110115004,110115,3,"亦庄地区","yizd","yi zhuang di qu","110115004000","亦庄地区办事处"
110115005,110115,3,"黄村地区","hucd","huang cun di qu","110115005000","黄村地区办事处"
110115006,110115,3,"旧宫地区","jigd","jiu gong di qu","110115006000","旧宫地区办事处"
110115007,110115,3,"西红门地区","xihm","xi hong men di qu","110115007000","西红门地区办事处"
110115008,110115,3,"瀛海地区","yihd","ying hai di qu","110115008000","瀛海地区办事处"
110115009,110115,3,"观音寺","guys","guan yin si","110115009000","观音寺街道办事处"
110115010,110115,3,"天宫院","tigy","tian gong yuan","110115010000","天宫院街道办事处"
110115011,110115,3,"高米店","gamd","gao mi dian","110115011000","高米店街道办事处"
110115012,110115,3,"荣华","roh","rong hua","110115012000","荣华街道办事处"
110115013,110115,3,"博兴","box","bo xing","110115013000","博兴街道办事处"
110115103,110115,3,"青云店","qiyd","qing yun dian","110115103000","青云店镇"
110115104,110115,3,"采育","cay","cai yu","110115104000","采育镇"
110115105,110115,3,"安定","and","an ding","110115105000","安定镇"
110115106,110115,3,"礼贤","lix","li xian","110115106000","礼贤镇"
110115107,110115,3,"榆垡","yuf","yu fa","110115107000","榆垡镇"
110115108,110115,3,"庞各庄","pagz","pang ge zhuang","110115108000","庞各庄镇"
110115109,110115,3,"北臧村","bezc","bei zang cun","110115109000","北臧村镇"
110115110,110115,3,"魏善庄","wesz","wei shan zhuang","110115110000","魏善庄镇"
110115111,110115,3,"长子营","zhzy","zhang zi ying","110115111000","长子营镇"
110115403,110115,3,"北京经济技术开发区","bejj","bei jing jing ji ji shu kai fa qu","110115403000","北京经济技术开发区"
110115404,110115,3,"中关村国家自主创新示范区大兴生物医药产业基地","zhgc","zhong guan cun guo jia zi zhu chuang xin shi fan qu da xing sheng wu yi yao chan ye ji di","110115404000","中关村国家自主创新示范区大兴生物医药产业基地"
110115405,110115,3,"国家新媒体产业基地","gujx","guo jia xin mei ti chan ye ji di","110115405000","国家新媒体产业基地"
110116,1101,2,"怀柔","hur","huai rou","110116000000","怀柔区"
110116001,110116,3,"泉河","quh","quan he","110116001000","泉河街道办事处"
110116002,110116,3,"龙山","los","long shan","110116002000","龙山街道办事处"
110116003,110116,3,"怀柔地区","hurd","huai rou di qu","110116003000","怀柔地区办事处"
110116004,110116,3,"雁栖地区","yaqd","yan qi di qu","110116004000","雁栖地区办事处"
110116005,110116,3,"庙城地区","micd","miao cheng di qu","110116005000","庙城地区办事处"
110116102,110116,3,"北房","bef","bei fang","110116102000","北房镇"
110116103,110116,3,"杨宋","yas","yang song","110116103000","杨宋镇"
110116105,110116,3,"桥梓","qiz","qiao zi","110116105000","桥梓镇"
110116106,110116,3,"怀北","hub","huai bei","110116106000","怀北镇"
110116107,110116,3,"汤河口","tahk","tang he kou","110116107000","汤河口镇"
110116108,110116,3,"渤海","boh","bo hai","110116108000","渤海镇"
110116109,110116,3,"九渡河","jidh","jiu du he","110116109000","九渡河镇"
110116110,110116,3,"琉璃庙","lilm","liu li miao","110116110000","琉璃庙镇"
110116111,110116,3,"宝山","bas","bao shan","110116111000","宝山镇"
110116211,110116,3,"长哨营","chsy","chang shao ying","110116211000","长哨营满族乡"
110116213,110116,3,"喇叭沟门","labg","la ba gou men","110116213000","喇叭沟门满族乡"
110116400,110116,3,"北京雁栖经济开发区","bejy","bei jing yan qi jing ji kai fa qu","110116400000","北京雁栖经济开发区"
110117,1101,2,"平谷","pig","ping gu","110117000000","平谷区"
110117001,110117,3,"滨河","bih","bin he","110117001000","滨河街道办事处"
110117002,110117,3,"兴谷","xig","xing gu","110117002000","兴谷街道办事处"
110117003,110117,3,"渔阳地区","yuyd","yu yang di qu","110117003000","渔阳地区办事处"
110117004,110117,3,"峪口地区","yukd","yu kou di qu","110117004000","峪口地区办事处"
110117005,110117,3,"马坊地区","mafd","ma fang di qu","110117005000","马坊地区办事处"
110117006,110117,3,"金海湖地区","jihh","jin hai hu di qu","110117006000","金海湖地区办事处"
110117101,110117,3,"东高村","dogc","dong gao cun","110117101000","东高村镇"
110117102,110117,3,"山东庄","shdz","shan dong zhuang","110117102000","山东庄镇"
110117104,110117,3,"南独乐河","nadl","nan du le he","110117104000","南独乐河镇"
110117105,110117,3,"大华山","dahs","da hua shan","110117105000","大华山镇"
110117106,110117,3,"夏各庄","xigz","xia ge zhuang","110117106000","夏各庄镇"
110117108,110117,3,"马昌营","macy","ma chang ying","110117108000","马昌营镇"
110117110,110117,3,"王辛庄","waxz","wang xin zhuang","110117110000","王辛庄镇"
110117111,110117,3,"大兴庄","daxz","da xing zhuang","110117111000","大兴庄镇"
110117112,110117,3,"刘家店","lijd","liu jia dian","110117112000","刘家店镇"
110117114,110117,3,"镇罗营","zhly","zhen luo ying","110117114000","镇罗营镇"
110117213,110117,3,"黄松峪","husy","huang song yu","110117213000","黄松峪乡"
110117214,110117,3,"熊儿寨","xiez","xiong er zhai","110117214000","熊儿寨乡"
110118,1101,2,"密云","miy","mi yun","110118000000","密云区"
110118001,110118,3,"鼓楼","gul","gu lou","110118001000","鼓楼街道办事处"
110118002,110118,3,"果园","guy","guo yuan","110118002000","果园街道办事处"
110118003,110118,3,"檀营地区","tayd","tan ying di qu","110118003000","檀营地区办事处"
110118100,110118,3,"密云","miy","mi yun","110118100000","密云镇"
110118101,110118,3,"溪翁庄","xiwz","xi weng zhuang","110118101000","溪翁庄镇"
110118102,110118,3,"西田各庄","xitg","xi tian ge zhuang","110118102000","西田各庄镇"
110118103,110118,3,"十里堡","shlp","shi li pu","110118103000","十里堡镇"
110118104,110118,3,"河南寨","henz","he nan zhai","110118104000","河南寨镇"
110118105,110118,3,"巨各庄","jugz","ju ge zhuang","110118105000","巨各庄镇"
110118106,110118,3,"穆家峪","mujy","mu jia yu","110118106000","穆家峪镇"
110118107,110118,3,"太师屯","tast","tai shi tun","110118107000","太师屯镇"
110118108,110118,3,"高岭","gal","gao ling","110118108000","高岭镇"
110118109,110118,3,"不老屯","bult","bu lao tun","110118109000","不老屯镇"
110118110,110118,3,"冯家峪","fejy","feng jia yu","110118110000","冯家峪镇"
110118111,110118,3,"古北口","gubk","gu bei kou","110118111000","古北口镇"
110118112,110118,3,"大城子","dacz","dai cheng zi","110118112000","大城子镇"
110118113,110118,3,"东邵渠","dosq","dong shao qu","110118113000","东邵渠镇"
110118114,110118,3,"北庄","bez","bei zhuang","110118114000","北庄镇"
110118115,110118,3,"新城子","xicz","xin cheng zi","110118115000","新城子镇"
110118116,110118,3,"石城","shc","shi cheng","110118116000","石城镇"
110118400,110118,3,"北京密云经济开发区","bejm","bei jing mi yun jing ji kai fa qu","110118400000","北京密云经济开发区"
110119,1101,2,"延庆","yaq","yan qing","110119000000","延庆区"
110119001,110119,3,"百泉","baq","bai quan","110119001000","百泉街道办事处"
110119002,110119,3,"香水园","xisy","xiang shui yuan","110119002000","香水园街道办事处"
110119003,110119,3,"儒林","rul","ru lin","110119003000","儒林街道办事处"
110119100,110119,3,"延庆","yaq","yan qing","110119100000","延庆镇"
110119101,110119,3,"康庄","kaz","kang zhuang","110119101000","康庄镇"
110119102,110119,3,"八达岭","badl","ba da ling","110119102000","八达岭镇"
110119103,110119,3,"永宁","yon","yong ning","110119103000","永宁镇"
110119104,110119,3,"旧县","jix","jiu xian","110119104000","旧县镇"
110119105,110119,3,"张山营","zhsy","zhang shan ying","110119105000","张山营镇"
110119106,110119,3,"四海","sih","si hai","110119106000","四海镇"
110119107,110119,3,"千家店","qijd","qian jia dian","110119107000","千家店镇"
110119108,110119,3,"沈家营","shjy","shen jia ying","110119108000","沈家营镇"
110119109,110119,3,"大榆树","days","da yu shu","110119109000","大榆树镇"
110119110,110119,3,"井庄","jiz","jing zhuang","110119110000","井庄镇"
